,State_Name,District_Name,Crop,Population,Ratio,Per,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016
6986,Kerala,MALAPPURAM,Other Fresh Fruits,3629640,0.00025,5.76,750.609552,750.817052,802.88,854.852,855.14,855.22928,907.41,960.301776,959.676816,1011.4432,1011.94
6987,Kerala,MALAPPURAM,other oilseeds,3629640,0.00025,5.76,750.609552,751.232052,802.88,854.852,855.14,855.22928,907.41,960.301776,959.676816,1011.4432,1011.94
6988,Kerala,MALAPPURAM,Other Vegetables,3629640,0.00025,5.76,750.609552,750.817052,802.88,854.852,855.14,855.22928,907.41,960.301776,959.676816,1011.4432,1011.94
6989,Kerala,MALAPPURAM,Papaya,3629640,0.0005,5.76,1501.219104,1501.322854,1605.75,1709.714,1710.29,1710.46856,1814.82,1920.603552,1919.353632,2022.8964,2023.89
6990,Kerala,MALAPPURAM,Pineapple,3629640,0.00075,5.76,2251.828656,2252.036156,2408.63,2564.566,2565.43,2565.69784,2722.23,2880.905328,2879.030448,3034.3396,3035.83
6991,Kerala,MALAPPURAM,Snak Guard,3629640,0.000375,5.76,1125.914328,1126.018078,1204.31,1282.278,1282.71,1282.84392,1361.115,1440.452664,1439.515224,1517.1748,1517.92
6992,Kerala,MALAPPURAM,Tea,3629640,0.0005,5.76,1501.219104,1502.256604,1605.75,1709.714,1710.29,1710.46856,1814.82,1920.603552,1919.353632,2022.8964,2023.89
6993,Kerala,MALAPPURAM,Other Cereals & Millets,3629640,0.00025,5.76,750.609552,751.232052,802.88,854.852,855.14,855.22928,907.41,960.301776,959.676816,1011.4432,1011.94
6994,Kerala,MALAPPURAM,Potato,3629640,0.001,5.76,3002.438208,3002.541958,3211.51,3419.418,3420.57,3420.92712,3629.64,3841.207104,3838.707264,4045.7828,4047.77
6995,Kerala,MALAPPURAM,Blackgram,3629640,0.00025,5.76,750.609552,750.817052,802.88,854.852,855.14,855.22928,907.41,960.301776,959.676816,1011.4432,1011.94
6996,Kerala,MALAPPURAM,Cowpea(Lobia),3629640,0.0005,5.76,1501.219104,1501.530354,1605.75,1709.714,1710.29,1710.46856,1814.82,1920.603552,1919.353632,2022.8964,2023.89
6997,Kerala,MALAPPURAM,Pump Kin,3629640,0.000125,5.76,375.304776,375.408526,401.44,427.426,427.57,427.61464,453.705,480.150888,479.838408,505.7216,505.97
6998,Kerala,MALAPPURAM,Moong(Green Gram),3629640,0.00025,5.76,750.609552,751.128302,802.88,854.852,855.14,855.22928,907.41,960.301776,959.676816,1011.4432,1011.94
6999,Kerala,PALAKKAD,Arecanut,2617072,0.000125,5.76,270.6052448,270.8127448,289.45,308.146,308.29,308.33464,327.134,346.2893984,345.9769184,364.5716,364.82
7000,Kerala,PALAKKAD,Black pepper,2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7001,Kerala,PALAKKAD,Cashewnut,2617072,0.00025,5.76,541.2104896,541.3142396,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7002,Kerala,PALAKKAD,Coconut ,2617072,0.00025,5.76,541.2104896,542.0404896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7003,Kerala,PALAKKAD,Tapioca,2617072,0.00125,5.76,2706.052448,2706.882448,2894.48,3081.47,3082.91,3083.3564,3271.34,3462.893984,3459.769184,3645.716,3648.2
7004,Kerala,PALAKKAD,Rice,2617072,0.00125,5.76,2706.052448,2706.882448,2894.48,3081.47,3082.91,3083.3564,3271.34,3462.893984,3459.769184,3645.716,3648.2
7005,Kerala,PALAKKAD,Cotton(lint),2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7006,Kerala,PALAKKAD,Groundnut,2617072,0.00075,5.76,1623.631469,1624.876469,1736.69,1848.886,1849.75,1850.01784,1962.804,2077.73639,2075.86151,2187.4296,2188.92
7007,Kerala,PALAKKAD,Jowar,2617072,0.000125,5.76,270.6052448,270.8127448,289.45,308.146,308.29,308.33464,327.134,346.2893984,345.9769184,364.5716,364.82
7008,Kerala,PALAKKAD,Ragi,2617072,0.000125,5.76,270.6052448,271.8502448,289.45,308.146,308.29,308.33464,327.134,346.2893984,345.9769184,364.5716,364.82
7009,Kerala,PALAKKAD,Sesamum,2617072,0.0015,5.76,3247.262938,3247.885438,3473.38,3697.762,3699.49,3700.02568,3925.608,4155.472781,4151.723021,4374.8592,4377.84
7010,Kerala,PALAKKAD,Banana,2617072,0.00075,5.76,1623.631469,1623.838969,1736.69,1848.886,1849.75,1850.01784,1962.804,2077.73639,2075.86151,2187.4296,2188.92
7011,Kerala,PALAKKAD,Cardamom,2617072,0.000125,5.76,270.6052448,271.8502448,289.45,308.146,308.29,308.33464,327.134,346.2893984,345.9769184,364.5716,364.82
7012,Kerala,PALAKKAD,Dry chillies,2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7013,Kerala,PALAKKAD,Dry ginger,2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7014,Kerala,PALAKKAD,Sugarcane,2617072,0.000125,5.76,270.6052448,270.8127448,289.45,308.146,308.29,308.33464,327.134,346.2893984,345.9769184,364.5716,364.82
7015,Kerala,PALAKKAD,Sweet potato,2617072,0.00125,5.76,2706.052448,2706.467448,2894.48,3081.47,3082.91,3083.3564,3271.34,3462.893984,3459.769184,3645.716,3648.2
7016,Kerala,PALAKKAD,Turmeric,2617072,0.0001875,5.76,405.9078672,406.1153672,434.17,462.224,462.44,462.50696,490.701,519.4340976,518.9653776,546.8574,547.23
7017,Kerala,PALAKKAD,Coffee,2617072,9.00E-06,5.76,19.48357763,19.69107763,20.84,22.189632,22.2,22.20321408,23.553648,24.93283668,24.91033812,26.2521152,26.27
7018,Kerala,PALAKKAD,Rubber,2617072,2.50E-05,5.76,54.12104896,54.74354896,57.89,61.6312,61.66,61.668928,65.4268,69.25787968,69.19538368,72.91032,72.96
7019,Kerala,PALAKKAD,Tea,2617072,0.0005,5.76,1082.420979,1082.628479,1157.79,1232.584,1233.16,1233.33856,1308.536,1385.157594,1383.907674,1458.2864,1459.28
7020,Kerala,PALAKKAD,Bhindi,2617072,0.00625,5.76,13530.26224,13530.38674,14472.41,15407.35,15414.55,15416.782,16356.7,17314.46992,17298.84592,18228.57,18240.99
7021,Kerala,PALAKKAD,Bitter Gourd,2617072,0.00025,5.76,541.2104896,541.3661146,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7022,Kerala,PALAKKAD,Brinjal,2617072,0.00075,5.76,1623.631469,1623.735219,1736.69,1848.886,1849.75,1850.01784,1962.804,2077.73639,2075.86151,2187.4296,2188.92
7023,Kerala,PALAKKAD,Cashewnut Raw,2617072,0.00025,5.76,541.2104896,541.3142396,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7024,Kerala,PALAKKAD,Drum Stick,2617072,0.000375,5.76,811.8157344,812.4382344,868.34,924.438,924.87,925.00392,981.402,1038.868195,1037.930755,1093.7148,1094.46
7025,Kerala,PALAKKAD,Jack Fruit,2617072,0.00075,5.76,1623.631469,1623.838969,1736.69,1848.886,1849.75,1850.01784,1962.804,2077.73639,2075.86151,2187.4296,2188.92
7026,Kerala,PALAKKAD,Mango,2617072,0.001,5.76,2164.841958,2165.049458,2315.59,2465.178,2466.33,2466.68712,2617.072,2770.315187,2767.815347,2916.5728,2918.56
7027,Kerala,PALAKKAD,Other Fresh Fruits,2617072,0.00025,5.76,541.2104896,541.6254896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7028,Kerala,PALAKKAD,other oilseeds,2617072,0.00025,5.76,541.2104896,542.0404896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7029,Kerala,PALAKKAD,Other Vegetables,2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7030,Kerala,PALAKKAD,Papaya,2617072,0.0005,5.76,1082.420979,1082.835979,1157.79,1232.584,1233.16,1233.33856,1308.536,1385.157594,1383.907674,1458.2864,1459.28
7031,Kerala,PALAKKAD,Pineapple,2617072,0.00075,5.76,1623.631469,1624.461469,1736.69,1848.886,1849.75,1850.01784,1962.804,2077.73639,2075.86151,2187.4296,2188.92
7032,Kerala,PALAKKAD,Snak Guard,2617072,0.000375,5.76,811.8157344,812.6457344,868.34,924.438,924.87,925.00392,981.402,1038.868195,1037.930755,1093.7148,1094.46
7033,Kerala,PALAKKAD,Small millets,2617072,0.0005,5.76,1082.420979,1082.524729,1157.79,1232.584,1233.16,1233.33856,1308.536,1385.157594,1383.907674,1458.2864,1459.28
7034,Kerala,PALAKKAD,Other Cereals & Millets,2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7035,Kerala,PALAKKAD,Potato,2617072,0.001,5.76,2164.841958,2165.256958,2315.59,2465.178,2466.33,2466.68712,2617.072,2770.315187,2767.815347,2916.5728,2918.56
7036,Kerala,PALAKKAD,Arhar/Tur,2617072,0.0005,5.76,1082.420979,1083.458479,1157.79,1232.584,1233.16,1233.33856,1308.536,1385.157594,1383.907674,1458.2864,1459.28
7037,Kerala,PALAKKAD,Blackgram,2617072,0.00025,5.76,541.2104896,541.6254896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7038,Kerala,PALAKKAD,Cowpea(Lobia),2617072,0.0005,5.76,1082.420979,1082.939729,1157.79,1232.584,1233.16,1233.33856,1308.536,1385.157594,1383.907674,1458.2864,1459.28
7039,Kerala,PALAKKAD,Horse-gram,2617072,0.00025,5.76,541.2104896,541.7292396,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7040,Kerala,PALAKKAD,Maize,2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7041,Kerala,PALAKKAD,Moong(Green Gram),2617072,0.00025,5.76,541.2104896,541.8329896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7042,Kerala,PALAKKAD,Onion,2617072,0.001,5.76,2164.841958,2165.049458,2315.59,2465.178,2466.33,2466.68712,2617.072,2770.315187,2767.815347,2916.5728,2918.56
7043,Kerala,PALAKKAD,Pump Kin,2617072,0.000125,5.76,270.6052448,270.7089948,289.45,308.146,308.29,308.33464,327.134,346.2893984,345.9769184,364.5716,364.82
7044,Kerala,PALAKKAD,Soyabean,2617072,0.00025,5.76,541.2104896,541.4179896,578.9,616.292,616.58,616.66928,654.268,692.5787968,691.9538368,729.1432,729.64
7045,Kerala,PATHANAMTHITTA,Arecanut,1231577,0.000125,5.76,127.3450618,127.5525618,136.21,144.936,145.08,145.12464,153.947125,163.1269594,162.8144794,171.4316,171.68
7046,Kerala,PATHANAMTHITTA,Black pepper,1231577,0.00025,5.76,254.6901236,254.7938736,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7047,Kerala,PATHANAMTHITTA,Cashewnut,1231577,0.00025,5.76,254.6901236,255.5201236,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7048,Kerala,PATHANAMTHITTA,Coconut ,1231577,0.00025,5.76,254.6901236,254.7938736,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7049,Kerala,PATHANAMTHITTA,Tapioca,1231577,0.00125,5.76,1273.450618,1274.488118,1362.12,1449.36,1450.8,1451.2464,1539.47125,1631.269594,1628.144794,1714.336,1716.82
7050,Kerala,PATHANAMTHITTA,Rice,1231577,0.00125,5.76,1273.450618,1274.695618,1362.12,1449.36,1450.8,1451.2464,1539.47125,1631.269594,1628.144794,1714.336,1716.82
7051,Kerala,PATHANAMTHITTA,Sesamum,1231577,0.0015,5.76,1528.140742,1528.348242,1634.55,1739.232,1740.96,1741.49568,1847.3655,1957.523513,1953.773753,2057.1992,2060.18
7052,Kerala,PATHANAMTHITTA,Banana,1231577,0.00075,5.76,764.0703708,765.3153708,817.27,869.616,870.48,870.74784,923.68275,978.7617564,976.8868764,1028.5996,1030.09
7053,Kerala,PATHANAMTHITTA,Cardamom,1231577,0.000125,5.76,127.3450618,127.9675618,136.21,144.936,145.08,145.12464,153.947125,163.1269594,162.8144794,171.4316,171.68
7054,Kerala,PATHANAMTHITTA,Dry chillies,1231577,0.00025,5.76,254.6901236,254.8976236,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7055,Kerala,PATHANAMTHITTA,Dry ginger,1231577,0.00025,5.76,254.6901236,255.9351236,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7056,Kerala,PATHANAMTHITTA,Sugarcane,1231577,0.000125,5.76,127.3450618,127.9675618,136.21,144.936,145.08,145.12464,153.947125,163.1269594,162.8144794,171.4316,171.68
7057,Kerala,PATHANAMTHITTA,Turmeric,1231577,0.0001875,5.76,191.0175927,191.8475927,204.32,217.404,217.62,217.68696,230.9206875,244.6904391,244.2217191,257.1474,257.52
7058,Kerala,PATHANAMTHITTA,Rubber,1231577,2.50E-05,5.76,25.46901236,25.67651236,27.24,28.9912,29.02,29.028928,30.789425,32.62539188,32.56289588,34.29032,34.34
7059,Kerala,PATHANAMTHITTA,Bhindi,1231577,0.00625,5.76,6367.25309,6367.46059,6810.62,7246.79,7253.99,7256.222,7697.35625,8156.34797,8140.72397,8571.67,8584.09
7060,Kerala,PATHANAMTHITTA,Bitter Gourd,1231577,0.00025,5.76,254.6901236,254.8976236,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7061,Kerala,PATHANAMTHITTA,Brinjal,1231577,0.00075,5.76,764.0703708,764.3816208,817.27,869.616,870.48,870.74784,923.68275,978.7617564,976.8868764,1028.5996,1030.09
7062,Kerala,PATHANAMTHITTA,Cashewnut Raw,1231577,0.00025,5.76,254.6901236,254.8976236,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7063,Kerala,PATHANAMTHITTA,Drum Stick,1231577,0.000375,5.76,382.0351854,382.2426854,408.64,434.808,435.24,435.37392,461.841375,489.3808782,488.4434382,514.3048,515.05
7064,Kerala,PATHANAMTHITTA,Jack Fruit,1231577,0.00075,5.76,764.0703708,764.4853708,817.27,869.616,870.48,870.74784,923.68275,978.7617564,976.8868764,1028.5996,1030.09
7065,Kerala,PATHANAMTHITTA,Mango,1231577,0.001,5.76,1018.760494,1018.967994,1089.7,1159.488,1160.64,1160.99712,1231.577,1305.015675,1302.515835,1371.4628,1373.45
7066,Kerala,PATHANAMTHITTA,Other Fresh Fruits,1231577,0.00025,5.76,254.6901236,255.3126236,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7067,Kerala,PATHANAMTHITTA,other oilseeds,1231577,0.00025,5.76,254.6901236,254.7938736,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7068,Kerala,PATHANAMTHITTA,Other Vegetables,1231577,0.00025,5.76,254.6901236,254.8146236,272.42,289.872,290.16,290.24928,307.89425,326.2539188,325.6289588,342.8632,343.36
7069,Kerala,PATHANAMTHITTA,Papaya,1231577,0.0005,5.76,509.3802472,509.5877472,544.85,579.744,580.32,580.49856,615.7885,652.5078376,651.2579176,685.7364,686.73
7070,Kerala,PATHANAMTHITTA,Pineapple,1231577,0.00075,5.76,764.0703708,764.2778708,817.27,869.616,870.48,870.74784,923.68275,978.7617564,976.8868764,1028.5996,1030.09
7071,Kerala,PATHANAMTHITTA,Snak Guard,1231577,0.000375,5.76,382.0351854,382.8651854,408.64,434.808,435.24,435.37392,461.841375,489.3808782,488.4434382,514.3048,515.05
7072,Kerala,PATHANAMTHITTA,Sweet potato,1231577,0.00125,5.76,1273.450618,1274.488118,1362.12,1449.36,1450.8,1451.2464,1539.47125,1631.269594,1628.144794,1714.336,1716.82
7073,Kerala,PATHANAMTHITTA,Tea,1231577,0.0005,5.76,509.3802472,509.5877472,544.85,579.744,580.32,580.49856,615.7885,652.5078376,651.2579176,685.7364,686.73
7074,Kerala,PATHANAMTHITTA,Potato,1231577,0.001,5.76,1018.760494,1018.916119,1089.7,1159.488,1160.64,1160.99712,1231.577,1305.015675,1302.515835,1371.4628,1373.45
7075,Kerala,PATHANAMTHITTA,Pump Kin,1231577,0.000125,5.76,127.3450618,127.9675618,136.21,144.936,145.08,145.12464,153.947125,163.1269594,162.8144794,171.4316,171.68
7076,Kerala,PATHANAMTHITTA,Cowpea(Lobia),1231577,0.0005,5.76,509.3802472,510.0027472,544.85,579.744,580.32,580.49856,615.7885,652.5078376,651.2579176,685.7364,686.73
7077,Kerala,THIRUVANANTHAPURAM,Arecanut,3234707,0.000125,5.76,334.4687038,334.8837038,357.76,380.906,381.05,381.09464,404.338375,427.9407454,427.6282654,450.6716,450.92
7078,Kerala,THIRUVANANTHAPURAM,Black pepper,3234707,0.00025,5.76,668.9374076,669.7674076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7079,Kerala,THIRUVANANTHAPURAM,Cashewnut,3234707,0.00025,5.76,668.9374076,669.1449076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7080,Kerala,THIRUVANANTHAPURAM,Coconut ,3234707,0.00025,5.76,668.9374076,669.3524076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7081,Kerala,THIRUVANANTHAPURAM,Tapioca,3234707,0.00125,5.76,3344.687038,3345.517038,3577.59,3809.04,3810.48,3810.9264,4043.38375,4279.407454,4276.282654,4506.696,4509.18
7082,Kerala,THIRUVANANTHAPURAM,Rice,3234707,0.00125,5.76,3344.687038,3345.517038,3577.59,3809.04,3810.48,3810.9264,4043.38375,4279.407454,4276.282654,4506.696,4509.18
7083,Kerala,THIRUVANANTHAPURAM,Groundnut,3234707,0.00075,5.76,2006.812223,2006.915973,2146.55,2285.426,2286.29,2286.55784,2426.03025,2567.644472,2565.769592,2704.0196,2705.51
7084,Kerala,THIRUVANANTHAPURAM,Banana,3234707,0.00075,5.76,2006.812223,2007.434723,2146.55,2285.426,2286.29,2286.55784,2426.03025,2567.644472,2565.769592,2704.0196,2705.51
7085,Kerala,THIRUVANANTHAPURAM,Dry chillies,3234707,0.00025,5.76,668.9374076,669.0411576,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7086,Kerala,THIRUVANANTHAPURAM,Dry ginger,3234707,0.00025,5.76,668.9374076,669.3524076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7087,Kerala,THIRUVANANTHAPURAM,Sugarcane,3234707,0.000125,5.76,334.4687038,334.8837038,357.76,380.906,381.05,381.09464,404.338375,427.9407454,427.6282654,450.6716,450.92
7088,Kerala,THIRUVANANTHAPURAM,Sweet potato,3234707,0.00125,5.76,3344.687038,3345.205788,3577.59,3809.04,3810.48,3810.9264,4043.38375,4279.407454,4276.282654,4506.696,4509.18
7089,Kerala,THIRUVANANTHAPURAM,Turmeric,3234707,0.0001875,5.76,501.7030557,501.9105557,536.64,571.354,571.57,571.63696,606.5075625,641.9111181,641.4423981,676.0074,676.38
7090,Kerala,THIRUVANANTHAPURAM,Cardamom,3234707,0.000125,5.76,334.4687038,334.6762038,357.76,380.906,381.05,381.09464,404.338375,427.9407454,427.6282654,450.6716,450.92
7091,Kerala,THIRUVANANTHAPURAM,Sesamum,3234707,0.0015,5.76,4013.624446,4014.246946,4293.1,4570.852,4572.58,4573.11568,4852.0605,5135.288945,5131.539185,5408.0392,5411.02
7092,Kerala,THIRUVANANTHAPURAM,Rubber,3234707,2.50E-05,5.76,66.89374076,67.10124076,71.55,76.1812,76.21,76.218928,80.867675,85.58814908,85.52565308,90.13032,90.18
7093,Kerala,THIRUVANANTHAPURAM,Tea,3234707,0.0005,5.76,1337.874815,1337.978565,1431.03,1523.614,1524.19,1524.36856,1617.3535,1711.762982,1710.513062,1802.6764,1803.67
7094,Kerala,THIRUVANANTHAPURAM,Bhindi,3234707,0.00625,5.76,16723.43519,16723.64269,17887.93,19045.22,19052.42,19054.652,20216.91875,21397.03727,21381.41327,22533.49,22545.91
7095,Kerala,THIRUVANANTHAPURAM,Bitter Gourd,3234707,0.00025,5.76,668.9374076,669.0411576,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7096,Kerala,THIRUVANANTHAPURAM,Brinjal,3234707,0.00075,5.76,2006.812223,2007.849723,2146.55,2285.426,2286.29,2286.55784,2426.03025,2567.644472,2565.769592,2704.0196,2705.51
7097,Kerala,THIRUVANANTHAPURAM,Cashewnut Raw,3234707,0.00025,5.76,668.9374076,669.5599076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7098,Kerala,THIRUVANANTHAPURAM,Drum Stick,3234707,0.000375,5.76,1003.406111,1003.613611,1073.28,1142.718,1143.15,1143.28392,1213.015125,1283.822236,1282.884796,1352.0048,1352.75
7099,Kerala,THIRUVANANTHAPURAM,Jack Fruit,3234707,0.00075,5.76,2006.812223,2007.123473,2146.55,2285.426,2286.29,2286.55784,2426.03025,2567.644472,2565.769592,2704.0196,2705.51
7100,Kerala,THIRUVANANTHAPURAM,Mango,3234707,0.001,5.76,2675.74963,2675.85338,2862.07,3047.238,3048.39,3048.74712,3234.707,3423.525963,3421.026123,3605.3628,3607.35
7101,Kerala,THIRUVANANTHAPURAM,Other Fresh Fruits,3234707,0.00025,5.76,668.9374076,669.0930326,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7102,Kerala,THIRUVANANTHAPURAM,other oilseeds,3234707,0.00025,5.76,668.9374076,669.4561576,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7103,Kerala,THIRUVANANTHAPURAM,Other Vegetables,3234707,0.00025,5.76,668.9374076,669.1449076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7104,Kerala,THIRUVANANTHAPURAM,Papaya,3234707,0.0005,5.76,1337.874815,1338.082315,1431.03,1523.614,1524.19,1524.36856,1617.3535,1711.762982,1710.513062,1802.6764,1803.67
7105,Kerala,THIRUVANANTHAPURAM,Pineapple,3234707,0.00075,5.76,2006.812223,2006.915973,2146.55,2285.426,2286.29,2286.55784,2426.03025,2567.644472,2565.769592,2704.0196,2705.51
7106,Kerala,THIRUVANANTHAPURAM,Snak Guard,3234707,0.000375,5.76,1003.406111,1004.236111,1073.28,1142.718,1143.15,1143.28392,1213.015125,1283.822236,1282.884796,1352.0048,1352.75
7107,Kerala,THIRUVANANTHAPURAM,Small millets,3234707,0.0005,5.76,1337.874815,1339.119815,1431.03,1523.614,1524.19,1524.36856,1617.3535,1711.762982,1710.513062,1802.6764,1803.67
7108,Kerala,THIRUVANANTHAPURAM,Jowar,3234707,0.000125,5.76,334.4687038,334.6762038,357.76,380.906,381.05,381.09464,404.338375,427.9407454,427.6282654,450.6716,450.92
7109,Kerala,THIRUVANANTHAPURAM,Ragi,3234707,0.000125,5.76,334.4687038,335.7137038,357.76,380.906,381.05,381.09464,404.338375,427.9407454,427.6282654,450.6716,450.92
7110,Kerala,THIRUVANANTHAPURAM,Potato,3234707,0.001,5.76,2675.74963,2676.37213,2862.07,3047.238,3048.39,3048.74712,3234.707,3423.525963,3421.026123,3605.3628,3607.35
7111,Kerala,THIRUVANANTHAPURAM,Blackgram,3234707,0.00025,5.76,668.9374076,669.1449076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7112,Kerala,THIRUVANANTHAPURAM,Cowpea(Lobia),3234707,0.0005,5.76,1337.874815,1338.704815,1431.03,1523.614,1524.19,1524.36856,1617.3535,1711.762982,1710.513062,1802.6764,1803.67
7113,Kerala,THIRUVANANTHAPURAM,Moong(Green Gram),3234707,0.00025,5.76,668.9374076,670.1824076,715.52,761.812,762.1,762.18928,808.67675,855.8814908,855.2565308,901.3432,901.84
7114,Kerala,THIRUVANANTHAPURAM,Pump Kin,3234707,0.000125,5.76,334.4687038,334.6762038,357.76,380.906,381.05,381.09464,404.338375,427.9407454,427.6282654,450.6716,450.92
7115,Kerala,THRISSUR,Arecanut,2975440,0.000125,5.76,307.660496,307.867996,329.08,350.366,350.51,350.55464,371.93,393.665648,393.353168,414.5316,414.78
7116,Kerala,THRISSUR,Black pepper,2975440,0.00025,5.76,615.320992,615.528492,658.17,700.722,701.01,701.09928,743.86,787.331296,786.706336,829.0532,829.55
7117,Kerala,THRISSUR,Cashewnut,2975440,0.00025,5.76,615.320992,615.735992,658.17,700.722,701.01,701.09928,743.86,787.331296,786.706336,829.0532,829.55
7118,Kerala,THRISSUR,Coconut ,2975440,0.00025,5.76,615.320992,615.528492,658.17,700.722,701.01,701.09928,743.86,787.331296,786.706336,829.0532,829.55
7119,Kerala,THRISSUR,Tapioca,2975440,0.00125,5.76,3076.60496,3076.81246,3290.84,3503.63,3505.07,3505.5164,3719.3,3936.65648,3933.53168,4145.276,4147.76
7120,Kerala,THRISSUR,Rice,2975440,0.00125,5.76,3076.60496,3077.22746,3290.84,3503.63,3505.07,3505.5164,3719.3,3936.65648,3933.53168,4145.276,4147.76
7121,Kerala,THRISSUR,Sesamum,2975440,0.0015,5.76,3691.925952,3692.029702,3949,4204.352,4206.08,4206.61568,4463.16,4718.216256,4720.238016,4974.3392,4977.32
7122,Kerala,THRISSUR,Banana,2975440,0.00075,5.76,1845.962976,1847.000476,1974.5,2102.176,2103.04,2103.30784,2231.58,2359.108128,2360.119008,2487.1696,2488.66
7123,Kerala,THRISSUR,Dry chillies,2975440,0.00025,5.76,615.320992,615.528492,658.17,700.722,701.01,701.09928,743.86,786.369376,786.706336,829.0532,829.55
7124,Kerala,THRISSUR,Dry ginger,2975440,0.00025,5.76,615.320992,615.528492,658.17,700.722,701.01,701.09928,743.86,786.369376,786.706336,829.0532,829.55
7125,Kerala,THRISSUR,Turmeric,2975440,0.0001875,5.76,461.490744,462.113244,493.63,525.544,525.76,525.82696,557.895,589.777032,590.029752,621.7874,622.16
7126,Kerala,THRISSUR,Groundnut,2975440,0.00075,5.76,1845.962976,1846.170476,1974.5,2102.176,2103.04,2103.30784,2231.58,2359.108128,2360.119008,2487.1696,2488.66
7127,Kerala,THRISSUR,Sugarcane,2975440,0.000125,5.76,307.660496,307.867996,329.08,350.366,350.51,350.55464,371.93,393.184688,393.353168,414.5316,414.78
7128,Kerala,THRISSUR,Sweet potato,2975440,0.00125,5.76,3076.60496,3077.01996,3290.84,3503.63,3505.07,3505.5164,3719.3,3931.84688,3933.53168,4145.276,4147.76
7129,Kerala,THRISSUR,Rubber,2975440,2.50E-05,5.76,61.5320992,62.1545992,65.82,70.0712,70.1,70.108928,74.386,78.6369376,78.6706336,82.91032,82.96
7130,Kerala,THRISSUR,Tea,2975440,0.0005,5.76,1230.641984,1231.471984,1316.33,1401.454,1402.03,1402.20856,1487.72,1572.738752,1573.412672,1658.1164,1659.11
7131,Kerala,THRISSUR,Bhindi,2975440,0.00625,5.76,15383.0248,15383.2323,16454.18,17518.14,17525.34,17527.572,18596.5,19659.2344,19667.6584,20726.4,20738.82
